Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
173389,682015479,42.0077,1.47007,-0.963766,1,42.8424,1.98897,2.47299,-1,86.8259
173389,683115285,21.031,-0.6716,-0.0776109,1,40.2286,-2.0342,2.65265,-1,71.2215
173389,683156231,36.3229,0.660682,2.72714,1,45.8418,1.83002,-0.409588,-1,95.962
173389,681870045,53.2112,-1.84448,-2.09139,-1,43.8024,-1.82699,1.45723,1,94.5673
173389,681976583,45.9136,-1.03195,0.316893,1,39.4406,-1.89853,-2.2877,-1,90.4478
173389,682259782,42.7596,1.7587,-1.07031,1,2.89152,-2.33763,0.728738,-1,86.5512
173389,682063358,42.7109,-0.629209,2.33419,1,34.975,0.516577,-1.2502,-1,88.7266
173389,682175384,38.2574,-0.16509,-2.43071,-1,27.2279,1.38173,0.756588,1,84.8244
173389,682231578,18.2414,1.01054,1.55267,-1,32.0123,-0.523452,-1.72422,1,63.1724
173389,682600830,73.785,-2.27269,-0.583613,1,27.6051,-2.19989,2.16615,-1,88.5971
173389,682221135,48.9677,-0.751283,1.54418,1,42.2429,-0.608625,-1.75522,-1,90.9115
173389,682312874,28.447,1.41612,0.528647,1,30.1591,-0.546821,-2.68206,-1,89.1122
173389,682285068,40.2219,-0.643719,0.0704957,1,47.1182,-1.69557,2.48588,-1,94.4553
173389,682787098,9.43807,0.147751,2.14467,-1,29.9008,-2.47069,-1.3014,1,66.5529
173389,682871536,48.1312,0.545916,-2.9064,1,49.6418,0.344663,0.181197,-1,98.2212
173389,681944387,12.5136,-0.129044,-0.130789,1,50.5299,-1.39443,2.79048,-1,60.4454
173389,682445108,44.6257,1.64237,0.433181,1,40.1933,1.64224,-2.59559,-1,84.5684
173389,682706533,45.7897,0.370086,-1.4731,1,43.0639,0.330406,1.64804,-1,88.8246
173389,682431801,44.5286,0.670349,-2.83128,-1,40.3478,-0.241648,0.893874,1,90.5134
173389,682503807,68.1979,0.848106,1.77267,-1,25.3794,-0.510113,-2.5339,1,92.4293
173389,683527753,51.0055,-0.668695,2.68616,-1,38.6044,-1.01309,-0.477238,1,90.0614
173389,684486630,13.1432,0.671765,2.37605,-1,37.5788,-2.08297,-1.4863,1,92.3919
173389,684394392,30.2646,-1.40775,-2.92291,1,4.33085,2.48659,1.31194,-1,81.0051
173389,683652259,65.2218,-1.60198,0.64147,-1,29.5149,0.0205648,-2.79157,1,117.557
173389,684002276,47.9962,1.94183,1.81092,1,24.8979,1.04825,-0.963067,-1,75.0983
173389,684351074,25.942,0.928133,2.38336,1,22.4192,-1.25124,-1.22621,-1,79.0297
173389,684598998,39.4767,0.50469,-1.57536,1,32.558,2.22593,1.62124,-1,99.9156
173389,683561400,18.4485,0.202514,2.92371,-1,23.0853,-1.98494,-0.109491,1,68.4858
173389,683801335,77.016,-1.65553,-1.01688,1,15.8795,-0.336288,2.52964,-1,84.5559
173389,683501701,24.7372,0.862553,-0.521408,-1,38.0425,-0.988743,2.89978,1,89.1606
173389,683747086,41.1525,1.44142,0.721039,1,48.5565,1.61037,-2.69246,-1,88.9002
173389,683802554,45.8789,0.228804,-1.91463,-1,37.6615,1.27126,0.990945,1,94.179
173389,683903025,25.6729,0.0519389,2.58297,-1,26.0684,2.34124,-0.730907,1,89.3907
173389,683541519,30.2438,-0.372199,-2.80751,1,15.5374,2.37446,-0.450698,-1,89.5612
173389,683888006,34.0243,-1.90129,1.8771,1,100.076,-2.2974,-1.66996,-1,116.658
173389,684248105,33.2248,-1.05902,2.17417,1,24.9288,1.59873,-1.92809,-1,113.232
173389,684576704,12.5037,-0.937452,1.08683,1,27.2749,2.05426,-2.72932,-1,85.6922
173389,684070813,24.9903,1.86021,-2.2965,1,39.099,0.0818504,0.659083,-1,88.7134
173389,684058679,28.6565,-0.549976,-1.69724,-1,31.8626,1.34491,1.44319,1,89.6491
173389,683587077,54.2309,-0.616173,-2.92429,-1,25.4881,-0.201252,0.417932,1,75.5971
173389,684357491,70.8988,0.846161,-1.67611,-1,78.505,0.473807,-2.92702,1,91.7168
173389,684473333,30.8543,-0.956799,-1.59579,-1,61.9592,-0.715036,1.60369,1,88.0495
173389,683895260,18.8841,1.44018,-3.07113,-1,40.7962,0.19179,0.185036,1,66.6064
173389,684378200,42.2863,-1.24932,2.02171,-1,42.6876,-2.07195,-1.28988,1,91.9802
173389,683394008,41.6768,-0.837025,-2.01506,1,41.9095,0.0489957,1.05995,-1,91.8811
173389,683683337,16.2168,-0.914784,-0.713597,-1,30.8789,1.64923,2.08485,1,86.5182
173389,684301817,34.0211,-0.192857,1.66462,1,36.7284,1.18634,-1.40074,-1,88.1434
173389,684573430,60.1343,1.87829,-2.50146,-1,19.2368,0.0896186,0.802746,1,96.9318
173389,684533557,21.361,-1.43903,-2.19775,1,47.7816,-0.739849,0.667833,-1,67.2683
173389,685418148,61.3983,-0.270052,1.61304,-1,22.3456,-0.38931,-0.519963,1,65.0091
173389,685829586,37.3503,-0.98157,-0.784604,-1,48.9864,-1.80207,2.18753,1,92.567
173389,684907826,11.4567,0.650552,-1.34758,1,30.4514,-2.12795,2.15273,-1,79.31
173389,685665344,37.4883,-0.764956,-2.15989,1,41.5212,1.05345,-1.74939,-1,83.6041
173389,685118215,45.9469,2.01899,0.445463,-1,47.4478,2.23045,-2.66129,1,93.891
173389,685312698,67.1115,-1.6295,3.06395,1,34.4823,-2.15916,0.0356305,-1,99.4561
173389,685563364,35.2877,0.985156,2.28791,1,22.6898,1.85369,-0.603588,-1,61.61
173389,684702410,56.0177,0.368918,-0.626358,1,27.8287,1.60603,-3.11301,-1,91.0854
173389,684717882,43.8959,-0.866022,-0.0584239,1,47.7286,-1.57891,3.12938,-1,97.3986
173389,685140282,22.79,-2.17231,0.0976036,1,39.4928,-0.404571,-3.11341,-1,84.9793
173389,685120472,43.1672,0.458748,1.99861,1,24.6501,2.41651,-2.01296,-1,95.1832
173389,685123246,20.9702,-2.56836,1.16682,-1,95.5294,-2.13072,-1.03972,1,82.3125
173389,685389679,45.1947,-1.27151,-1.62324,1,49.4305,-1.94292,1.58411,-1,99.859
173389,684799468,28.4777,0.441754,-1.72825,-1,34.4525,-1.41149,1.18013,1,91.2302
173389,685249828,29.7346,0.22675,0.529442,-1,63.4318,0.936902,-2.61918,1,92.3917
173389,685288754,41.7419,-0.492011,1.25558,1,38.5912,-1.59081,-1.84559,-1,92.6794
173389,685944918,32.7971,-1.38297,-2.24928,1,46.1779,-1.74373,1.00283,-1,78.9859
173389,685399169,51.6237,-1.13128,2.02567,-1,45.1489,-0.561708,-1.76631,1,95.6459
173389,685043067,38.3144,2.30063,0.9705,-1,40.8675,1.31697,-2.01246,1,88.6857
173389,685936578,14.8896,-0.930479,1.7018,1,21.7522,1.8242,-1.75458,-1,75.6748
173389,685796190,26.7548,-1.13673,1.71713,1,47.7044,-1.9052,-1.30182,-1,76.666
173389,685834022,30.8551,-0.376027,-2.34135,-1,34.8557,1.29247,0.993392,1,89.5447
173389,684724881,6.27498,-1.0496,1.27046,1,81.8109,2.20687,-1.16274,-1,118.849
173389,685123270,38.2746,-1.80772,-0.818304,1,43.087,-0.986215,2.39145,-1,88.1241
173389,686674800,30.345,-0.354901,2.27642,1,28.4491,-2.24312,-0.678875,-1,86.7849
173389,686067625,17.1031,2.19631,1.10979,-1,63.115,2.10737,-1.74276,1,65.0909
173389,686983252,22.0493,-1.37408,-1.90259,-1,13.8311,1.22725,1.44618,1,68.782
173389,687053484,41.3906,0.443715,2.19377,-1,47.7742,1.32125,-0.902076,1,97.6139
173389,686400735,28.2949,1.36692,-0.492674,-1,38.6628,2.20915,1.74169,1,66.0189
173389,686674813,41.7875,-0.0761671,0.397576,-1,26.4175,-1.57989,-2.18687,1,84.1738
173389,686894296,43.1012,-0.885183,-1.38719,1,43.6554,-1.4022,1.77799,-1,89.6639
173389,687221927,16.7061,-0.162287,0.359663,1,41.4172,2.19705,-2.54868,-1,93.4611
173389,686064049,56.6056,2.107,-1.14917,-1,15.3065,0.785516,2.15281,1,72.0415
173389,687290632,47.6653,-2.1688,-2.42868,-1,33.973,-2.13026,0.763453,1,80.4711
173389,686188605,9.9375,1.84391,-1.35884,1,55.5044,0.243454,2.47887,-1,60.7537
173389,686712511,10.6598,1.37427,-0.0147538,-1,20.3731,-1.54358,-1.57023,1,63.4279
173389,686910255,17.6835,0.952151,-0.0895208,1,63.1012,-0.388025,2.34606,-1,79.0733
173389,687250886,30.0964,-0.0988344,-0.222998,1,39.5979,1.42749,-2.80068,-1,88.0741
173389,687352062,20.4693,1.30264,-0.47449,-1,45.9269,-0.636527,3.05441,1,91.7201
173389,686692742,27.2352,-0.284704,-0.862807,-1,56.8567,-0.648379,2.4819,1,79.6079
173389,686779354,34.2837,0.918533,-1.34099,-1,31.2413,2.52624,1.86644,1,87.7393
173389,686616995,61.4345,-0.216084,-0.222993,-1,27.252,-1.01995,-3.0977,1,87.8619
173389,686930202,30.5515,1.09885,2.67697,-1,73.5929,1.97865,-0.630771,1,103.861
173389,686378421,81.7058,2.28689,-2.25513,1,28.9047,1.2388,1.7501,-1,103.115
173389,686552587,42.9618,0.414971,-0.762602,-1,31.5463,1.8026,2.23195,1,91.9133
173389,686753386,33.9861,-1.65942,1.58487,-1,32.964,0.0920139,-1.52319,1,94.2869
173389,687052769,55.8254,-0.508729,-0.717765,-1,46.4237,-0.685119,1.69115,1,95.4841
173389,687015974,21.9323,2.23132,-0.385002,-1,26.8947,-0.377509,2.29787,1,95.4638
173389,687094275,63.2048,-2.27076,2.91657,1,54.6761,-2.11426,-0.368557,-1,117.63
173389,686391316,45.9803,-0.0244958,-2.29923,1,37.1518,0.81634,0.758145,-1,90.0083
173389,686443705,41.9918,-1.20882,-1.48221,1,48.4316,-1.83995,2.39206,-1,89.0421
173389,686786794,29.4139,2.61893,2.67889,1,76.4324,2.46127,-1.10892,-1,90.2335
173389,686240291,52.1598,-1.44095,0.447191,-1,24.3266,-1.26005,-2.68209,1,71.5328
173389,686424562,39.0464,0.7362,0.3452,-1,34.3407,1.5393,-2.71055,1,79.1579
173389,686790200,22.4649,-0.278482,-0.245816,1,62.1527,1.22292,-0.395725,-1,61.7761
173389,687114370,39.6533,-0.549863,-2.26141,-1,41.0394,1.09579,0.958295,1,109.524
173389,687454769,54.802,-1.64678,-1.34722,-1,23.4253,-1.42479,2.07748,1,71.3885
173389,688284536,20.1819,0.298798,-2.80941,-1,22.1613,-1.88133,1.08183,1,68.2815
173389,688808838,34.8819,-0.597022,-0.581057,1,43.0441,-1.80827,2.56125,-1,92.1494
173389,688624736,52.6958,-0.0595899,-0.274002,1,24.9663,-1.40732,2.92179,-1,89.6249
173389,688632495,35.0998,-1.12414,-1.81797,1,78.7685,-2.10796,1.49365,-1,117.806
173389,688035790,49.6445,-0.386136,-0.358902,-1,38.9229,0.295222,2.87885,1,92.9714
173389,687634003,42.2233,-1.57561,-0.754149,1,41.5836,-1.92049,2.39956,-1,85.0521
173389,688834525,49.0138,1.00686,-0.228036,-1,34.6159,0.476364,2.91399,1,85.2961
173389,688043532,9.20312,1.27416,0.661234,-1,33.0241,-1.89949,-2.37795,1,88.7668
173389,688857164,12.2776,-0.538251,-3.03889,-1,40.6303,-2.31262,0.688442,1,62.1083
173389,687620485,19.0755,0.155978,-2.71608,-1,28.8235,2.35408,0.853852,1,77.5506
173389,688097650,241.848,-0.664162,-1.42551,-1,3.69101,-1.14579,2.06115,1,60.6342
173389,688534677,48.6286,0.113646,2.41528,1,38.8105,-1.20287,-2.29364,-1,86.9451
173389,688582640,9.88803,-1.84371,2.95728,-1,26.5916,2.00845,0.924337,1,112.352
173389,688699667,8.80187,-1.31399,0.141412,1,23.8817,2.3181,-1.6752,-1,89.7318
173389,687483585,28.4469,-1.22111,-0.0994442,-1,42.1322,-2.41664,2.96905,1,81.9438
173389,688247349,53.268,-0.0870297,-0.407685,-1,47.2102,0.43956,1.93993,1,96.2756
173389,687970731,42.1955,0.593688,0.998058,1,33.4647,1.89829,-2.18217,-1,91.7074
173389,688515113,69.2381,1.37102,1.3076,1,7.54178,-1.33115,1.71551,-1,82.8437
173389,687938635,8.81858,0.270402,0.712993,1,33.4561,-2.21489,-2.40573,-1,64.4692
173389,689737026,15.2963,1.98823,2.12246,1,19.3369,-1.62531,-1.09941,-1,107.566
173389,689157389,11.3711,0.218119,2.62055,1,32.5601,-2.46375,-0.82293,-1,78.3739
173389,689868508,39.5558,-2.01128,-1.42775,1,50.3345,-2.3334,2.32457,-1,86.3285
173389,689314664,34.9698,-0.681203,0.888285,-1,48.8817,0.464286,2.73995,1,82.859
173389,688925234,34.7814,-0.272043,-0.609789,1,36.477,0.907478,2.96067,-1,82.6112
173389,689448234,8.95123,0.0030489,1.7069,-1,43.6138,2.07187,-1.48684,1,62.6037
173389,689829064,27.678,-0.93429,-0.76032,-1,56.0841,-1.2391,2.2951,1,79.6429
173389,690113964,35.2361,-0.201096,-2.11631,-1,35.6861,-1.59291,1.06047,1,88.7893
173389,689210280,15.8224,0.806246,-2.69648,1,46.0507,-1.3934,1.74963,-1,83.8915
173389,690156305,24.4881,-1.98408,-0.313891,1,42.1698,-0.292598,-3.14099,-1,88.0854
173389,688922943,30.8907,1.40966,-2.05105,-1,19.272,-0.591074,1.4274,1,74.8756
173389,689156221,32.3582,-2.22012,-1.78032,1,66.6823,-2.23114,1.49402,-1,92.6994
173389,689335435,4.22431,-0.952602,1.14308,1,87.8623,1.17217,-1.60857,-1,61.9507
173389,689769260,18.4797,0.755461,0.624463,-1,52.3102,-0.96771,-2.14968,1,85.9794
173389,689882556,19.9445,-1.30393,-2.44474,-1,17.3949,1.93903,0.541985,1,97.8971
173389,688887206,28.7309,-0.485386,-1.0348,-1,37.0895,1.18972,2.06135,1,89.5451
173389,689413591,47.9091,1.79105,-2.67685,1,42.1839,1.85698,0.901035,-1,87.8301
173389,689843692,47.7907,1.1482,1.63341,1,30.5604,0.930108,-1.56928,-1,76.8526
173389,689310370,46.0559,-0.656508,2.0664,-1,26.7687,-1.59084,-1.14386,1,77.9902
173389,688874063,40.1524,0.929829,2.48058,1,38.7133,2.29866,-0.604172,-1,98.0276
173389,690276438,35.845,0.688753,1.6722,1,37.9301,-0.476131,-1.42028,-1,86.593
173389,689412301,11.169,0.8055,1.36014,1,21.9958,-2.03863,-1.55776,-1,68.6705
173389,689439132,60.5962,-0.144314,-0.792719,1,13.0983,1.75136,0.603274,-1,71.6023
173389,688989563,27.6966,0.472063,2.68042,-1,17.8455,-1.18101,-0.39553,1,60.519
173389,689971200,37.0823,-0.817737,1.57519,-1,33.4201,0.440793,-2.2745,1,81.2244
173389,690201709,30.0408,-0.886499,-1.77888,-1,32.1228,1.34939,1.18414,1,105.023
173389,690123447,21.5177,-1.93279,2.80631,-1,23.2126,0.438374,-2.37992,1,70.2863
173389,690203915,9.27677,-0.780065,-2.12038,1,33.9262,1.97519,0.994452,-1,74.8219
173389,690789211,52.2867,1.13856,-0.0804508,1,36.8005,1.0344,2.95216,-1,87.7199
173389,691701784,26.9012,0.0841518,-2.26016,-1,40.7646,1.79209,1.64804,1,88.4824
173389,690946633,16.3812,1.29088,2.76732,1,32.231,-1.39292,-0.64776,-1,93.7167
173389,691191232,9.34482,0.884986,-1.23864,-1,23.2436,-2.24617,-1.55327,1,67.6059
173389,691526890,50.2811,-2.51011,-1.89358,-1,40.2226,-2.30686,0.939139,1,89.3429
173389,690388757,50.7604,-1.0843,1.09757,1,44.0993,-1.00855,-2.13071,-1,94.6046
173389,690765656,44.8461,-2.14085,-0.250843,-1,44.5226,-1.80093,2.90149,1,90.6608
173389,690963428,27.1276,-1.0406,0.238248,1,26.2549,1.81427,-3.08037,-1,117.543
173389,691196069,3.76825,1.66949,0.517443,1,26.9753,-2.09999,0.584178,-1,64.8597
173389,691410071,47.8908,-0.00776495,1.34134,1,36.6885,0.920876,-1.55828,-1,92.4829
173389,690658463,39.8133,0.115363,1.31893,1,43.1187,-0.899635,-2.08023,-1,93.1626
173389,690741365,60.923,0.500119,-0.468473,-1,35.2761,-0.129469,2.14796,1,94.3275
173389,691152345,34.8723,-0.0537979,2.36893,1,52.7413,0.630085,-1.04602,-1,90.0805
173389,691544870,8.6602,-0.363228,2.16954,1,40.9971,-2.48096,-1.39131,-1,60.3533
173389,690697725,37.0224,0.286482,-3.00665,-1,38.5683,1.42785,0.035458,1,88.1391
173389,691461759,37.4902,-1.1178,2.72593,1,39.7925,-2.37783,-0.627209,-1,92.7351
173389,690374290,48.6918,0.104918,3.1119,1,33.997,-0.429796,0.156733,-1,83.9573
173389,691397785,44.3726,1.01191,-2.37234,-1,38.1654,1.03956,0.794007,1,82.3058
173389,690712706,5.26931,-0.682904,-3.00081,-1,150.334,1.38688,0.0691333,1,89.1995
173389,691248458,47.4086,-0.428154,1.45462,-1,38.275,0.201377,-1.55235,1,89.2671
173389,690626421,28.9312,0.567495,-1.81416,-1,27.4169,-1.33425,1.23068,1,83.7256
173389,690469027,38.821,0.861077,0.336954,-1,28.9581,-0.54674,-2.70167,1,84.2976
173389,691042888,24.1607,0.731546,-2.82815,1,14.3744,-2.43042,2.15283,-1,89.624
173389,690514371,27.47,1.14822,-0.735358,-1,40.4615,2.18564,2.48097,1,75.8097
173389,690727724,35.6153,1.38753,0.86169,-1,39.8055,0.0865723,-2.28206,1,91.8057
173389,692724898,43.9931,-0.555602,-0.453479,-1,43.5202,-0.0189905,2.51185,1,90.3531
173389,692310573,16.7288,-1.26097,2.07416,-1,40.3872,1.17571,-1.2425,1,95.475
173389,692640217,43.5379,-0.681228,-0.674893,1,37.1546,-1.41339,2.33282,-1,85.7214
173389,691877458,6.61069,-1.96101,0.354826,-1,20.6633,1.56378,-2.56869,1,70.056
173389,693006162,22.2293,0.532337,-2.91655,-1,52.8261,1.31397,-0.254863,1,72.0177
173389,693092921,23.5434,-0.371009,-0.275052,1,52.0106,1.11252,2.76714,-1,90.0715
173389,691801245,30.746,2.32852,2.58148,1,20.4364,-0.0500394,-1.46801,-1,87.2409
173389,691862594,38.1995,-1.27346,-0.235179,1,36.4008,-2.35585,2.68929,-1,85.388
173389,692832283,35.6144,-0.304409,2.97867,-1,71.0827,1.29883,2.98822,1,89.5888
173389,693056613,41.1179,-1.29473,-0.883582,-1,31.6706,0.266327,1.487,1,91.3506
173389,692393240,23.9711,1.06037,1.37753,1,31.5261,-0.269055,-1.78756,-1,67.5778
173389,692736976,27.4369,1.23706,-0.428213,-1,11.264,-1.77878,-2.44003,1,81.1513
173389,692706309,30.8265,-2.12393,-2.11951,1,39.6431,-0.903449,0.202071,-1,78.5451
173389,692989928,8.57809,-2.11965,-1.64701,1,23.8649,1.72728,2.14272,-1,99.6068
173389,692822053,32.9211,0.909918,-2.12651,1,57.1708,1.91345,0.961401,-1,97.893
173406,196387287,32.3951,-0.309324,-1.15295,-1,45.0142,-0.959166,1.6234,1,79.2361
173406,196750883,43.3588,-1.77191,-1.01447,-1,23.4286,-0.928011,1.20757,1,63.4874
173406,196360314,19.4178,1.19974,2.57698,1,38.881,-0.275339,-0.471604,-1,70.5441
173406,197333165,28.9853,-1.25884,2.12414,-1,25.9145,-0.134756,-0.873196,1,63.5793
173406,197012883,26.7476,-1.59103,-1.42777,1,17.3164,1.12317,2.48158,-1,87.6789
173406,196426923,14.1627,-1.20776,2.57159,-1,24.3832,2.08934,0.0490593,1,99.5539
173406,196099380,29.6328,0.749855,2.38676,1,60.914,1.91448,-0.726103,-1,99.7826
173406,196358073,38.1285,-0.792099,0.286352,-1,46.0483,-1.71234,-2.76689,1,92.7583
173406,196115840,20.0166,0.594988,2.1128,1,20.3532,-1.9519,-1.02814,-1,77.7697
173406,196192280,34.3442,0.379927,-0.287965,1,37.0173,-0.97895,2.73001,-1,88.3046
173406,196373589,23.0126,0.727438,-2.7074,1,48.1946,1.81661,1.80715,-1,64.0718
173406,196534480,20.8186,-1.11003,2.1066,1,54.528,-2.07332,-0.697581,-1,74.4995
173406,196853393,24.7187,1.39385,-2.11363,-1,10.7753,-2.24209,2.24664,1,101.466
173406,197478385,51.4959,1.23389,2.20521,-1,31.0991,0.663117,-1.60155,1,79.1145
173406,197026804,13.6849,-0.0556048,1.00615,-1,34.4198,-2.01803,-2.32007,1,65.9117
173406,197053252,72.2961,-1.39149,0.310971,-1,27.2985,-1.02814,-2.802,1,90.3114
173406,197420036,39.5297,-0.528455,-2.18111,-1,45.085,0.460095,1.08786,1,94.8054
173406,196588081,12.9655,-0.925469,1.7203,-1,26.4989,2.0161,-1.90201,1,84.478
173406,196935849,12.1291,1.70678,-1.72348,1,52.3536,-1.37099,2.88544,-1,118.095
173406,196173014,22.2353,-1.91887,1.70848,-1,25.345,0.672002,-1.42544,1,93.2088
173406,196403667,15.8421,0.00643233,-0.18156,1,36.0466,2.57234,2.56485,-1,92.3514
173406,196544438,54.997,-0.830396,0.525184,-1,38.1725,-0.685897,-2.93563,1,90.7154
173406,196674766,36.8937,-2.30458,-3.1236,-1,46.5834,-1.85662,0.72419,1,80.0196
173406,197201806,41.91,0.613397,-2.14766,1,40.8608,-0.785208,1.01031,-1,103.837
173406,197312574,47.6723,-1.12692,-0.0435312,1,48.376,-1.00127,2.50873,-1,92.1043
173406,196697087,40.412,-0.0354933,2.13481,1,41.0015,0.206225,-0.921044,-1,81.9324
173406,196380751,18.6088,0.682035,-2.34038,-1,49.2576,0.995354,0.900233,1,61.2229
173406,196624074,35.015,-2.24929,-0.984666,-1,10.5672,0.257491,2.54913,1,72.4728
173406,196827322,18.8922,-0.621457,-1.01772,-1,32.3388,0.685312,2.21275,1,60.3278
173406,196168351,17.4814,-1.33869,2.32938,-1,40.5786,1.28408,-1.14186,1,105.663
173406,196589615,39.8944,1.36848,0.327122,1,47.2799,2.02024,-2.8783,-1,91.472
173406,197179935,40.9722,-2.47444,1.10406,1,46.6362,-2.3405,-1.90798,-1,87.4383
173406,197654152,15.0793,-0.166417,0.970301,-1,27.9641,2.10419,-2.39813,1,70.3517
173406,197808000,31.8383,-1.79854,1.89979,1,37.0234,-0.26181,-1.27936,-1,89.9439
173406,198562595,30.8993,-1.28421,0.446948,-1,62.436,-0.543852,-3.07383,1,92.4633
173406,198799259,58.6088,-0.400943,-0.192826,1,27.4853,0.7469,2.48677,-1,92.0417
173406,198280491,34.0809,-1.09966,2.18995,-1,38.1883,0.25397,-0.954116,1,89.3187
173406,198476158,41.1297,-1.0271,-2.91132,1,42.3272,-0.113933,0.288893,-1,92.2661
173406,198719110,46.248,-0.827917,-3.07652,-1,24.5661,-2.39705,-0.434491,1,87.678
173406,198804279,47.3655,0.413356,-2.66505,1,32.4217,-0.600204,1.9267,-1,71.8216
173406,198330201,17.6687,1.53612,-0.534238,-1,21.3946,-1.66704,2.5071,1,100.352
173406,198683396,45.5112,0.309622,-1.74898,1,42.611,1.03034,1.41139,-1,93.8517
173406,198445472,43.9496,-0.739833,0.709881,1,45.8258,-0.496786,-2.29977,-1,90.2255
173406,198539008,28.9217,0.759064,0.0696689,1,70.3026,0.26761,-2.44026,-1,88.5973
173406,198558344,42.712,-0.740781,-0.157805,-1,38.1836,0.328945,2.77749,1,92.2258
173406,198771992,37.7446,0.671514,-0.0688569,-1,23.004,2.02379,-2.96267,1,72.5605
173406,198428876,45.5922,1.75817,2.56333,-1,39.233,1.42903,-0.564776,1,85.7326
173406,198630548,73.7054,1.60287,2.46824,-1,22.885,2.23856,-0.567294,1,86.2144
173406,198134069,40.5664,0.355395,0.811422,-1,47.0502,1.13957,-2.48225,1,93.9449
173406,198681430,19.0242,0.593817,-2.91359,1,45.4465,-0.355782,-0.00583355,-1,65.2018
173406,197815292,29.1528,1.31004,0.817525,-1,32.8873,1.86475,-2.34824,1,64.3204
173406,198053082,39.9493,0.504478,2.03135,1,52.187,0.690411,-0.700091,-1,89.8097
173406,198341410,42.4323,-0.333358,-0.0929904,1,34.8532,-1.52276,2.65529,-1,89.6688
173406,198837458,40.2579,-2.07869,1.68679,1,42.6766,-2.0496,-1.31326,-1,82.7005
173406,197974202,7.72447,1.16093,-2.09271,1,20.7082,-2.1442,1.29045,-1,68.3795
173406,198333842,39.4712,-2.39104,2.55968,-1,47.0003,-1.63815,-0.0563003,1,89.5658
173406,198503333,72.0943,1.6519,-2.61999,-1,2.21287,-2.21633,0.792438,1,89.139
173406,197624318,42.8211,0.436703,2.17927,-1,42.6956,-0.482741,-1.08837,1,94.5604
173406,198335470,42.9088,0.920853,-0.536878,1,28.6243,2.36548,2.50803,-1,89.1218
173406,197857174,9.07162,1.08605,-0.722399,1,60.2703,-1.83504,-3.05686,-1,104.567
173406,197923358,11.5355,2.21484,1.79227,-1,20.1789,-0.854577,-2.22931,1,72.9309
173406,197916710,56.0691,-0.573372,-1.27277,-1,40.9584,-0.688684,1.71164,1,95.7076
173406,198168182,32.0174,0.539653,-1.30434,1,65.6839,0.0543865,1.31365,-1,91.3982
173406,198322894,34.3765,0.321921,1.48275,1,28.9953,-1.42545,-1.68823,-1,88.8098
173406,197778983,45.2662,-0.95739,-2.55938,1,32.7317,-2.048,0.559628,-1,88.7123
173406,198456146,47.5017,-0.345411,-1.43889,-1,46.2086,-0.698441,1.45849,1,94.4781
173406,198836826,10.4903,-0.0592197,2.94997,1,69.6294,2.33078,-0.31455,-1,97.408
173406,199182876,49.1952,0.688205,0.331947,1,52.1336,0.148183,-2.59493,-1,104.438
173406,199925500,56.2791,-0.43925,-1.20765,1,32.1702,0.613318,2.68132,-1,92.0595
173406,199082348,30.2307,-1.98362,-2.70678,-1,38.4159,-0.128675,0.539424,1,99.5702
173406,199620060,45.2088,0.94795,-2.22023,-1,45.5437,0.374599,1.80652,1,86.1445
173406,199440116,26.3161,1.44853,-1.3001,-1,104.867,1.02197,1.55254,1,106.394
173406,198983931,28.7224,-0.966888,-2.27525,1,40.3071,0.287457,0.636499,-1,81.5059
173406,199106755,38.2802,1.64901,-2.28174,-1,24.0029,1.18314,0.956246,1,62.2083
173406,199161787,34.42,-0.149948,-0.615067,-1,29.6821,1.26774,2.67242,1,80.5364
173406,199936979,144.035,-0.108425,-2.76154,-1,47.6677,0.826652,-2.34772,1,87.251
173406,200110859,31.6971,1.63349,2.65618,-1,31.3025,-0.522819,1.85581,1,85.4671
173406,199245646,19.5057,0.0226606,2.8207,1,37.7717,-1.24671,0.578327,-1,61.2024
173406,200169054,46.5246,-0.506834,-2.89262,-1,51.009,-1.83063,0.239667,1,119.563
